2017-08-24,1375,285
2017-08-23,1376,285
2017-08-22,1377,285
2017-08-21,1378,285
2017-08-18,1379,286
2017-08-17,1380,286
2017-08-16,1381,286
2017-08-15,1382,286
2017-08-14,1383,286
2017-08-11,1384,287
2017-08-10,1385,287
2017-08-09,1386,287
2017-08-08,1387,287
2017-08-07,1388,287
2017-08-04,1389,288
2017-08-03,1390,288
2017-08-02,1391,288
2017-08-01,1392,288
2017-07-31,1393,288
2017-07-28,1394,289
2017-07-27,1395,289
2017-07-26,1396,289
2017-07-25,1397,289
2017-07-24,1398,289
2017-07-21,1399,290
2017-07-20,1400,290
2017-07-19,1401,290
2017-07-18,1402,290
2017-07-17,1403,290
2017-07-14,1404,291
2017-07-13,1405,291
2017-07-12,1406,291
2017-07-11,1407,291
2017-07-10,1408,291
2017-07-07,1409,292
2017-07-06,1410,292
2017-07-05,1411,292
